Unnamed: 0;ID;Название;Категории;Индекс;Страна;Регион;Район;Город;Полный адрес;Мобильные;Немобильные;Сайт;График;Широта;Долгота;Оценок;Отзывов;Рейтинг;ID сети;Сеть;Атрибуты;ВКонтакте;Одноклассники;Facebook;Instagram;YouTube;Twitter;Telegram;Viber;WhatsApp;Карточка организации;Все сайты;Все телефоны;Ссылка на онлайн-запись;Ссылка на оформление заказа;Приоритетное размещение
МФЦ;86092002497;МФЦ Мои документы;МФЦ;141310;Россия;Московская обл.;Сергиево-Посадский городской округ;Сергиев Посад;Московская область, Сергиев Посад, проспект Красной Армии, 169;;122;;пн-сб 08:00–20:00;56,315549;38,134597;3965;1358;4,4;67894367781;МФЦ Московской области;;http://vk.ru/mfcsp;https://ok.ru/group/55618397143067;;;;;https://t.me/mfcsp;;;https://yandex.ru/maps/org/mfts_moi_dokumenty/86092002497;;122;;;
МФЦ;73862628365;МФЦ Мои документы;МФЦ;141304;Россия;Московская обл.;Сергиево-Посадский городской округ;Сергиев Посад;Московская область, Сергиев Посад, Клементьевская улица, 72, этаж 1;;122;http://www.mfc-spmr.ru/;пн-сб 08:00–20:00;56,294014;38,123287;894;314;4,7;67894367781;МФЦ Московской области;;https://vk.ru/mfcsp;;;;;;https://t.me/mfcsp;;;https://yandex.ru/maps/org/mfts_moi_dokumenty/73862628365;http://www.mfc-spmr.ru/;122;;;
МФЦ;1307926154;МФЦ Мои документы;МФЦ;;Россия;Московская обл.;Дмитровский муниципальный округ;Дмитров;Московская область, Дмитров, микрорайон имени В.Н. Махалина, 20, этаж 1;;122 3-52204;http://mfc-dmitrov.ru/;ежедневно, 08:00–20:00;56,35792;37,530959;7469;2383;4,7;67894367781;МФЦ Московской области;Парковка для людей с инвалидностью | Паспортно-регистрационные услуги | Кнопка вызова персонала | Регистрация смерти | Тактильная плитка | Доступность помещения на инвалидной коляске(доступно) | Туалет для людей с инвалидностью | Лифт | Wi-Fi | Пандус | Предварительная запись | Уголок здоровья | Доступность входа на инвалидной коляске(доступно);https://vk.ru/mfcdmitrov;;;;;;https://t.me/mfcdmitrov;;;https://yandex.ru/maps/org/mfts_moi_dokumenty/1307926154;http://mfc-dmitrov.ru/;122 3-52204;;;
МФЦ;236013234454;МФЦ Мои документы;МФЦ;;Россия;Московская обл.;Сергиево-Посадский городской округ;Сергиев Посад;Московская область, Сергиев Посад, Птицеградская улица, 2Б, этаж 1;;122;http://www.mfc-spmr.ru/;пн-сб 08:00–20:00;56,297983;38,175071;545;177;4,8;67894367781;МФЦ Московской области;Доступность входа на инвалидной коляске(доступно);https://vk.ru/mfcsp;https://ok.ru/mftssergie;;;;;https://t.me/mfcsp;;;https://yandex.ru/maps/org/mfts_moi_dokumenty/236013234454;http://www.mfc-spmr.ru/;122;;;
МФЦ;177455196330;МФЦ Мои документы;МФЦ;601650;Россия;Владимирская обл.;Александровский муниципальный округ;Александров;Владимирская область, Александров, Институтская улица, 3;;+7 (49244) 6-92-50,+7 (4922) 77-30-77;https://mfc33.ru/;"пн-ср 08:30–17:00; чт 08:30–20:00; пт 08:30–17:00; сб 08:30–13:30";56,393245;38,709013;1926;669;4,5;97541783014;МФЦ Мои документы Владимирской области;;https://vk.ru/mfc33;;;;;;;;;https://yandex.ru/maps/org/mfts_moi_dokumenty/177455196330;https://mfc33.ru/ | https://mfc33.ru/mfc/filial-gbu-mfts-vladimirskoy-oblasti-v-g-aleksandrove/;+7 (49244) 6-92-50 | +7 (4922) 77-30-77;;;
МФЦ;1591593094;МФЦ Мои документы;МФЦ;141292;Россия;Московская обл.;городской округ Пушкинский;Красноармейск;Московская область, городской округ Пушкинский, Красноармейск, проспект Испытателей, 7;;122;http://мфц-пушкино.рф/;пн-сб 08:00–20:00;56,118322;38,145721;1126;371;4,8;67894367781;МФЦ Московской области;;;;;;;;;;;https://yandex.ru/maps/org/mfts_moi_dokumenty/1591593094;http://мфц-пушкино.рф/;122;;;
МФЦ;205426203981;МФЦ Мои документы;МФЦ;141321;Россия;Московская обл.;Сергиево-Посадский городской округ;Краснозаводск;Московская область, Сергиево-Посадский городской округ, Краснозаводск, улица Строителей, 20;;122;https://uslugi.mosreg.ru/;"пн 08:00–13:00; вт 12:00–17:00; ср 15:00–20:00; чт 08:00–13:00";56,439449;38,238614;146;38;4,0;67894367781;МФЦ Московской области;Кнопка вызова персонала | Доступность помещения на инвалидной коляске(недоступно) | Парковка для людей с инвалидностью;;;;;;;;;;https://yandex.ru/maps/org/mfts_moi_dokumenty/205426203981;https://uslugi.mosreg.ru/ | http://www.mfc-spmr.ru/;122;;;
МФЦ;27210539201;Центр государственных услуг Мои документы;МФЦ;141342;Россия;Московская обл.;Сергиево-Посадский городской округ;посёлок городского типа Богородское;Московская область, Сергиево-Посадский городской округ, посёлок городского типа Богородское, 73;;122;http://www.mfc-spmr.ru/;"пн 08:00–13:00; вт 12:00–17:00; ср 15:00–20:00; чт 08:00–13:00";56,494703;38,177404;130;29;3,8;67894367781;МФЦ Московской области;;https://vk.ru/mfcsp;;;;;;;;;https://yandex.ru/maps/org/tsentr_gosudarstvennykh_uslug_moi_dokumenty/27210539201;http://www.mfc-spmr.ru/;122;;;
МФЦ;107701308016;МФЦ Мои Документы;МФЦ;141800;Россия;Московская обл.;Дмитровский муниципальный округ;Дмитров;Московская область, Дмитров, Советская площадь, 2, этаж 1;;122 3-52204;http://mfc-dmitrov.ru/;ежедневно, 08:00–20:00;56,343773;37,516961;62;43;5,0;;;Пандус | Доступность помещения на инвалидной коляске(доступно) | Лифт | Автоматическая дверь | Уголок здоровья;https://vk.ru/mfcdmitrov;;;;;;https://t.me/mfcdmitrov;;;https://yandex.ru/maps/org/mfts_moi_dokumenty/107701308016;http://mfc-dmitrov.ru/;122 3-52204;;;
МФЦ;214559611545;МФЦ Мои документы;МФЦ;141371;Россия;Московская обл.;Сергиево-Посадский городской округ;Хотьково;Московская область, Сергиево-Посадский городской округ, Хотьково, улица Калинина, 8;;122;http://www.mfc-spmr.ru/;пн-сб 08:00–20:00;56,253797;37,969299;845;318;4,4;67894367781;МФЦ Московской области;;;;;;;;https://t.me/mfcsp;;;https://yandex.ru/maps/org/mfts_moi_dokumenty/214559611545;http://www.mfc-spmr.ru/ | https://uslugi.mosreg.ru/;122;;;
МФЦ;1740654293;МФЦ Мои Документы;МФЦ;;Россия;Московская обл.;Дмитровский муниципальный округ;посёлок городского типа Некрасовский;Московская область, Дмитровский муниципальный округ, посёлок городского типа Некрасовский, микрорайон Трудовая, 27/13;;122 3-52204;http://mfc-dmitrov.ru/;"пн,вт,чт 09:00–18:00, перерыв 13:00–14:00; сб 09:00–17:00, перерыв 13:00–14:00";56,124832;37,513546;317;120;4,3;67894367781;МФЦ Московской области;Доступность помещения на инвалидной коляске(доступно) | Парковка для людей с инвалидностью | Доступность входа на инвалидной коляске(доступно);https://vk.ru/mfcdmitrov;;;;;;https://t.me/mfcdmitrov;;;https://yandex.ru/maps/org/mfts_moi_dokumenty/1740654293;http://mfc-dmitrov.ru/;122 3-52204;;;
МФЦ;52257919824;УРМ Софрино МФЦ Московской области;МФЦ;141270;Россия;Московская обл.;городской округ Пушкинский;рабочий посёлок Софрино;Московская область, городской округ Пушкинский, рабочий посёлок Софрино, улица Тютчева, 42;;122;http://www.мфц-пушкино.рф/;вт,ср,пт,сб 09:00–20:00;56,1314;37,939672;234;73;4,5;67894367781;МФЦ Московской области;;;;;;;;;;;https://yandex.ru/maps/org/urm_sofrino_mfts_moskovskoy_oblasti/52257919824;http://www.мфц-пушкино.рф/;122;;;
МФЦ;149930195526;ТОСП МФЦ;МФЦ;141301;Россия;Московская обл.;Сергиево-Посадский городской округ;Сергиев Посад;Московская область, Сергиев Посад, Новоугличское шоссе, 62А;;;https://uslugi.mosreg.ru/;"пн-пт 08:00–16:00; сб 08:00–13:00";56,333896;38,132287;4;0;2,0;67894367781;МФЦ Московской области;;;;;;;;;;;https://yandex.ru/maps/org/tosp_mfts/149930195526;https://uslugi.mosreg.ru/;;;;
МФЦ;72736497077;МФЦ Московской области;МФЦ;;Россия;Московская обл.;городской округ Щёлково;рабочий посёлок Фряново;Московская область, городской округ Щёлково, поселок городского типа Фряново, площадь Ленина, 4;;122;;пн-пт 09:00–18:00, перерыв 13:00–14:00;56,134255;38,446475;160;55;3,1;67894367781;МФЦ Московской области;;http://vk.ru/mfcsch;;;;;;;;;https://yandex.ru/maps/org/mfts_moskovskoy_oblasti/72736497077;;122;;;
МФЦ;170743882310;Мои Документы;МФЦ;141930;Россия;Московская обл.;Талдомский городской округ;посёлок городского типа Вербилки;Московская область, Талдомский городской округ, посёлок городского типа Вербилки, улица Забырина, 4;;122;https://uslugi.mosreg.ru/;пн-пт 08:00–17:00;56,526211;37,599956;132;36;4,6;67894367781;МФЦ Московской области;Туалет для людей с инвалидностью | Пандус | Кнопка вызова персонала | Парковка для людей с инвалидностью | Доступность входа на инвалидной коляске(доступно) | Лифт | Автоматическая дверь;http://vk.ru/mfc.taldom;http://ok.ru/mku.taldomskymfts;;;https://www.youtube.com/channel/UCuDFqTDjVHaYYs-XWuFxBGg/featured;;;;;https://yandex.ru/maps/org/moi_dokumenty/170743882310;https://uslugi.mosreg.ru/ | http://www.mfc-taldom.ru/;122;;;
МФЦ;147896901983;УРМ Софрино-1 МФЦ Московской области;МФЦ;;Россия;Московская обл.;городской округ Пушкинский;деревня Нововоронино;Московская область, городской округ Пушкинский, деревня Нововоронино, микрорайон Софрино-1, 21А;;122;http://www.мфц-пушкино.рф/;ср,сб 09:00–20:00, перерыв 13:00–14:00;56,149657;37,833864;112;34;4,4;67894367781;МФЦ Московской области;;;;;;;;;;;https://yandex.ru/maps/org/urm_sofrino_1_mfts_moskovskoy_oblasti/147896901983;http://www.мфц-пушкино.рф/;122;;;
МФЦ;174665620107;МФЦ Мои документы;МФЦ;141840;Россия;Московская обл.;Дмитровский муниципальный округ;Яхрома;Московская область, Дмитровский муниципальный округ, Яхрома, площадь Генерала Кузнецова, 1, этаж 1;;122;http://mfc-dmitrov.ru/;вт-чт 09:00–18:00, перерыв 13:00–14:00;56,290347;37,483225;163;44;4,1;67894367781;МФЦ Московской области;Парковка для людей с инвалидностью | Доступность входа на инвалидной коляске(доступно);https://vk.ru/mfcdmitrov;;;;;;https://t.me/mfcdmitrov;;;https://yandex.ru/maps/org/mfts_moi_dokumenty/174665620107;http://mfc-dmitrov.ru/;122;;;
МФЦ;75121249514;МФЦ Мои документы;МФЦ;601143;Россия;Владимирская обл.;Петушинский муниципальный округ;Петушки;Владимирская область, Петушки, улица Строителей, 24А;;+7 (49243) 2-57-60;https://mfc33.ru/mfc/op-mbu-mfts-petushinskogo-rayona-v-g-petushki/;пн-пт 08:30–17:00;55,936002;39,453808;666;204;4,5;97541783014;МФЦ Мои документы Владимирской области;;http://vk.ru/pension_fond;http://ok.ru/pensionfond;;;;;;;;https://yandex.ru/maps/org/mfts_moi_dokumenty/75121249514;https://mfc33.ru/mfc/op-mbu-mfts-petushinskogo-rayona-v-g-petushki/ | http://www.pfrf.ru/ | https://sfr.gov.ru/ | http://mfc33.ru/;+7 (49243) 2-57-60;;;
МФЦ;1295993033;Мои Документы;МФЦ;142601;Россия;Московская обл.;Орехово-Зуевский городской округ;Орехово-Зуево;Московская область, Орехово-Зуево, улица Ленина, 96А, подъезд 1;;122,122;http://www.mfcozmo.ru/;пн-сб 08:00–20:00;55,811952;38,997692;4805;1429;4,9;67894367781;МФЦ Московской области;Пандус | Кнопка вызова персонала | Доступность помещения на инвалидной коляске(доступно) | Парковка для людей с инвалидностью | Доступность входа на инвалидной коляске(доступно);https://vk.ru/mfcozmo;;;;;;https://t.me/s/mfcozmo;;;https://yandex.ru/maps/org/moi_dokumenty/1295993033;http://www.mfcozmo.ru/;122 | 122;;;
МФЦ;131784728573;МФЦ Мои документы;МФЦ;140730;Россия;Московская обл.;муниципальный округ Шатура;Рошаль;Московская область, муниципальный округ Шатура, Рошаль, улица Октябрьской Революции, 42/2;;122;http://мфц-шатура.рф/;пн-сб 08:00–20:00;55,658532;39,882656;685;209;4,9;67894367781;МФЦ Московской области;Туалет для людей с инвалидностью | Кнопка вызова персонала | Доступность помещения на инвалидной коляске(доступно) | Парковка для людей с инвалидностью | Доступность входа на инвалидной коляске(доступно);;;;;;;;;;https://yandex.ru/maps/org/mfts_moi_dokumenty/131784728573;http://мфц-шатура.рф/;122;;;
МФЦ;1367073561;МФЦ Мои документы;МФЦ;601120;Россия;Владимирская обл.;муниципальное образование Покров;Покров;Владимирская область, Петушинский район, Покров, улица Ленина, 98;;+7 (49243) 6-16-01;http://mfc33.ru/;"пн 08:30–17:00; вт 08:30–20:00; ср-пт 08:30–17:00; сб 08:30–13:30";55,918595;39,181306;474;180;4,3;97541783014;МФЦ Мои документы Владимирской области;;http://vk.ru/mfc_russia;;;;;;;;;https://yandex.ru/maps/org/mfts_moi_dokumenty/1367073561;http://mfc33.ru/;+7 (49243) 6-16-01;;;
МФЦ;193319360167;Центр государственных услуг Мои документы;МФЦ;601204;Россия;Владимирская обл.;Собинский муниципальный округ;Собинка;Владимирская область, Собинка, улица Димитрова, 26;;+7 (49242) 2-11-05;;"пн,вт 08:30–17:00; ср 08:30–20:00; чт,пт 08:30–17:00; сб 08:30–13:30";55,988065;40,021387;544;172;4,4;97541783014;МФЦ Мои документы Владимирской области;;https://vk.ru/mfc33;;;;;;;;;https://yandex.ru/maps/org/tsentr_gosudarstvennykh_uslug_moi_dokumenty/193319360167;;+7 (49242) 2-11-05;;;
МФЦ;1796164290;МФЦ Мои документы;МФЦ;142670;Россия;Московская обл.;Орехово-Зуевский городской округ;Ликино-Дулёво;Московская область, Орехово-Зуевский городской округ, Ликино-Дулёво, улица Ленина, 15/1;;122;https://mfcozmo.ru/;пн-сб 08:00–20:00;55,702506;38,958564;1117;332;4,8;67894367781;МФЦ Московской области;Туалет для людей с инвалидностью | Пандус | Кнопка вызова персонала | Wi-Fi | Наличие дефибрилляторов | Электронный ПТС | Парковка для людей с инвалидностью | Лифт | Уголок здоровья | Автоматическая дверь;https://vk.ru/mfcozmo;https://ok.ru/mftsgoro;;;;;https://t.me/mfcozmo;;;https://yandex.ru/maps/org/mfts_moi_dokumenty/1796164290;https://mfcozmo.ru/;122;;;
МФЦ;159639065411;МФЦ Мои документы;МФЦ;140722;Россия;Московская обл.;муниципальный округ Шатура;рабочий посёлок Мишеронский;Московская область, муниципальный округ Шатура, рабочий посёлок Мишеронский, улица Урицкого, 20;;122;http://мфц-шатура.рф/;"пн,ср 09:00–18:00, перерыв 13:00–14:00; пт 09:00–13:00";55,718957;39,736984;30;5;4,0;67894367781;МФЦ Московской области;;;;;;;;;;;https://yandex.ru/maps/org/mfts_moi_dokumenty/159639065411;http://мфц-шатура.рф/ | https://uslugi.mosreg.ru/;122;;;
МФЦ;139411729663;МФЦ Мои документы;МФЦ;;Россия;Московская обл.;муниципальный округ Шатура;посёлок Бакшеево;Московская область, муниципальный округ Шатура, посёлок Бакшеево, улица 1 Мая, 7А;;122;https://uslugi.mosreg.ru/;"вт,чт 09:00–18:00; пт 14:00–18:00";55,711823;39,880348;9;2;3,9;67894367781;МФЦ Московской области;;;;;;;;;;;https://yandex.ru/maps/org/mfts_moi_dokumenty/139411729663;https://uslugi.mosreg.ru/;122;;;
МФЦ;92891826796;МФЦ Мои документы;МФЦ;600910;Россия;Владимирская обл.;городской округ Радужный;Радужный;Владимирская область, Радужный, 1-й квартал, 34;;+7 (49254) 3-28-11;https://mfc33.ru/;"пн 08:30–17:00; вт 08:30–20:00; ср-пт 08:30–17:00; сб 08:30–13:30";55,996589;40,323652;199;47;4,7;97541783014;МФЦ Мои документы Владимирской области;;https://vk.ru/mfc33;;;;;;;;;https://yandex.ru/maps/org/mfts_moi_dokumenty/92891826796;https://mfc33.ru/;+7 (49254) 3-28-11;;;
МФЦ;156454678688;МФЦ Мои документы;МФЦ;140700;Россия;Московская обл.;муниципальный округ Шатура;Шатура;Московская область, Шатура, Спортивная улица, 6;;122;http://мфц-шатура.рф/;пн-сб 08:00–20:00;55,582287;39,526267;1986;694;4,4;67894367781;МФЦ Московской области;Пандус;https://vk.ru/mfcshatura;https://ok.ru/group/58954296983590;;;;;https://t.me/mfcshatura;;;https://yandex.ru/maps/org/mfts_moi_dokumenty/156454678688;http://мфц-шатура.рф/;122;;;
МФЦ;203258930110;МФЦ Мои документы;МФЦ;142645;Россия;Московская обл.;Орехово-Зуевский городской округ;посёлок Авсюнино;Московская область, Орехово-Зуевский городской округ, посёлок Авсюнино, улица Ленина, 7;;122;https://mfcozmo.ru/;пн-пт 08:30–16:30;55,564226;39,115738;87;20;4,3;67894367781;МФЦ Московской области;;https://vk.ru/mfcozmo;https://ok.ru/mftsgoro;;;;;https://t.me/mfcozmo;;;https://yandex.ru/maps/org/mfts_moi_dokumenty/203258930110;https://mfcozmo.ru/;122;;;
МФЦ;146153338002;МФЦ Мои Документы;МФЦ;;Россия;Московская обл.;Богородский городской округ;Старая Купавна;Московская область, Богородский городской округ, Старая Купавна, Акрихиновское шоссе, 8В;;122;https://mfcnoginsk.ru/filialy/;пн-сб 08:00–20:00;55,815317;38,174274;1654;645;4,6;67894367781;МФЦ Московской области;;https://vk.ru/wall-37475973_4793;;;;https://youtube.com/channel/UCL1dEtlIw8TS34YUqPLsP_A;;;;;https://yandex.ru/maps/org/mfts_moi_dokumenty/146153338002;https://mfcnoginsk.ru/filialy/ | https://uslugi.mosreg.ru/ | https://mfcnoginsk.ru/;122;;;
МФЦ;87113426707;МФЦ Мои документы;МФЦ;141171;Россия;Московская обл.;городской округ Щёлково;посёлок городского типа Монино;Московская область, городской округ Щёлково, посёлок городского типа Монино, Новинское шоссе, 6;;122;http://www.mfcsch.ru/;пн-сб 08:00–20:00;55,845516;38,200094;655;229;4,4;67894367781;МФЦ Московской области;;https://vk.ru/mfcsch;;;;;;;;;https://yandex.ru/maps/org/mfts_moi_dokumenty/87113426707;http://www.mfcsch.ru/;122;;;
МФЦ;23906398575;МФЦ Мои документы;МФЦ;141151;Россия;Московская обл.;городской округ Лосино-Петровский;Лосино-Петровский;Московская область, Лосино-Петровский, улица Горького, 24А, этаж 1;;122;https://mfc.lospet.ru/;пн-сб 08:00–20:00;55,870272;38,194056;1464;453;4,6;67894367781;МФЦ Московской области;Туалет для людей с инвалидностью | Пандус | Доступность помещения на инвалидной коляске(доступно) | Парковка для людей с инвалидностью | Доступность входа на инвалидной коляске(доступно);https://vk.ru/mfc_lospet;https://ok.ru/mfc.lospet;;;;;https://t.me/mfclospet;;;https://yandex.ru/maps/org/mfts_moi_dokumenty/23906398575;https://mfc.lospet.ru/;122;;;
МФЦ;1062709949;МФЦ Мои документы;МФЦ;143912;Россия;Московская обл.;городской округ Балашиха;Балашиха;Московская область, Балашиха, Советская улица, 4;;122,8 (800) 550-50-30;http://bmfc.ru/;пн-сб 08:00–20:00;55,796151;37,934902;14565;4759;4,5;67894367781;МФЦ Московской области;Парковка для людей с инвалидностью | Кнопка вызова персонала | Доступность помещения на инвалидной коляске(доступно) | Туалет для людей с инвалидностью | Пандус | Доступность входа на инвалидной коляске(доступно);https://vk.ru/club114323613;https://ok.ru/group/58931154714685;;;;;;;;https://yandex.ru/maps/org/mfts_moi_dokumenty/1062709949;http://bmfc.ru/ | https://uslugi.mosreg.ru/;122 | 8 (800) 550-50-30;;;
МФЦ;176519766056;МФЦ Мои документы;МФЦ;143983;Россия;Московская обл.;городской округ Балашиха;Балашиха;Московская область, Балашиха, микрорайон Керамик, Носовихинское шоссе, 15, этаж 2;;122;http://www.bmfc.ru/;пн-сб 08:00–20:00;55,751366;37,988306;9230;3591;4,3;67894367781;МФЦ Московской области;Туалет для людей с инвалидностью | Пандус | Кнопка вызова персонала | Доступность помещения на инвалидной коляске(доступно) | Парковка для людей с инвалидностью | Доступность входа на инвалидной коляске(доступно) | Лифт | Автоматическая дверь;https://vk.ru/club114323613;http://ok.ru/group/58931154714685;;;;;;;;https://yandex.ru/maps/org/mfts_moi_dokumenty/176519766056;http://www.bmfc.ru/ | https://uslugi.mosreg.ru/;122;;;
МФЦ;186730786939;МФЦ Мои документы;МФЦ;142400;Россия;Московская обл.;Богородский городской округ;Ногинск;Московская область, Богородский городской округ, Ногинск, улица 3-го Интернационала, 80;;122;https://uslugi.mosreg.ru/;пн-сб 08:00–20:00;55,853936;38,434243;4271;1493;4,2;67894367781;МФЦ Московской области;;;;;;;;;;;https://yandex.ru/maps/org/mfts_moi_dokumenty/186730786939;https://uslugi.mosreg.ru/ | https://mfcnoginsk.ru/;122;;;
МФЦ;1597982631;Центр государственных услуг Мои документы;МФЦ;144007;Россия;Московская обл.;городской округ Электросталь;Электросталь;Московская область, Электросталь, улица Победы, 15, корп. 3;;122;https://uslugi.mosreg.ru/;пн-сб 08:00–20:00;55,77254;38,442222;3048;984;4,7;67894367781;МФЦ Московской области;;http://vk.ru/club114680990;https://ok.ru/group/70000001014917;;;;;https://t.me/mfcelektrostalgo;;;https://yandex.ru/maps/org/tsentr_gosudarstvennykh_uslug_moi_dokumenty/1597982631;https://uslugi.mosreg.ru/ | http://elmfc.ru/ | http://мфц-электросталь.рф/;122;;;
МФЦ;67535838021;МФЦ Мои документы;МФЦ;141008;Россия;Московская обл.;городской округ Мытищи;Мытищи;Московская область, Мытищи, улица Мира, с2\32;;122;http://mfcmmr.ru/;ежедневно, 08:00–20:00;55,92091;37,720109;3753;1385;4,9;67894367781;МФЦ Московской области;;https://vk.ru/mfcmgo;https://ok.ru/mfcmytishi;;;;;https://t.me/mfcmytishimr;;;https://yandex.ru/maps/org/mfts_moi_dokumenty/67535838021;http://mfcmmr.ru/;122;;;
МФЦ;1772379915;Центр госуслуг Мои Документы;МФЦ;105203;Россия;г. Москва;;Москва;Москва, Измайловский проспект, 93, корп. 1;;+7 (495) 777-77-77;https://md.mos.ru/;ежедневно, 08:00–20:00;55,789006;37,808984;4231;1411;5,0;38037830672;МФЦ Мои документы города Москвы;Доступность входа на инвалидной коляске(доступно);;https://ok.ru/mydocs.mos;;;https://youtube.com/@MFCmsk1;;https://t.me/mdmos;;;https://yandex.ru/maps/org/tsentr_gosuslug_moi_dokumenty/1772379915;https://md.mos.ru/;+7 (495) 777-77-77;;;
МФЦ;73998969095;МФЦ Мои документы;МФЦ;;Россия;Московская обл.;городской округ Лосино-Петровский;посёлок городского типа Биокомбината;Московская область, городской округ Лосино-Петровский, посёлок городского типа Биокомбината, 3, этаж 1;;122;https://mfc.lospet.ru/;пн-сб 08:00–20:00;55,916647;38,105623;858;308;4,9;67894367781;МФЦ Московской области;;http://vk.ru/mfc_lospet;http://ok.ru/mfc.lospet;;;;;https://t.me/mfclospet;;;https://yandex.ru/maps/org/mfts_moi_dokumenty/73998969095;https://mfc.lospet.ru/;122;;;
МФЦ;179277687095;Центр госуслуг Мои Документы;МФЦ;111675;Россия;г. Москва;;Москва;Москва, Святоозёрская улица, 12;;+7 (495) 777-77-77;https://md.mos.ru/;ежедневно, 08:00–20:00;55,713785;37,886416;5476;1839;5,0;38037830672;МФЦ Мои документы города Москвы;Доступность входа на инвалидной коляске(доступно);https://vk.ru/mydocs_mos;https://ok.ru/mydocs.mos;;;;;;;;https://yandex.ru/maps/org/tsentr_gosuslug_moi_dokumenty/179277687095;https://md.mos.ru/ | https://md.mos.ru/find-your-dcp/structure/mfts_rayona_kosino_ukhtomskiy/;+7 (495) 777-77-77;;;
МФЦ;73407846856;МФЦ Мои Документы;МФЦ;141207;Россия;Московская обл.;городской округ Пушкинский;Пушкино;Московская область, Пушкино, Московский проспект, 54А;;122;http://мфц-пушкино.рф/;пн-сб 08:00–20:00;56,000838;37,8596;9528;3289;4,9;67894367781;МФЦ Московской области;Доступность входа на инвалидной коляске(доступно);https://vk.ru/mfcpmr;;;;;;;;;https://yandex.ru/maps/org/mfts_moi_dokumenty/73407846856;http://мфц-пушкино.рф/ | https://uslugi.mosreg.ru/;122;;;
МФЦ;1300359658;Мои Документы;МФЦ;143966;Россия;г. Москва;городской округ Реутов;Реутов;Московская область, Реутов, улица Победы, 7, этаж 1;;122 Горячая линия;http://reutov-mfc.ru/;пн-сб 08:00–20:00;55,760167;37,859612;5741;1976;4,7;67894367781;МФЦ Московской области;Туалет для людей с инвалидностью | Пандус | Кнопка вызова персонала | Доступность помещения на инвалидной коляске(доступно) | Wi-Fi | Парковка для людей с инвалидностью | Доступность входа на инвалидной коляске(доступно) | Лифт;https://vk.ru/mfc_reutov;https://ok.ru/profile/576866110129;;;https://www.youtube.com/channel/UChvHjCRAjK_a04U1y__kb0Q?view_as=subscriber;;https://t.me/mfc_reutov;;;https://yandex.ru/maps/org/moi_dokumenty/1300359658;http://reutov-mfc.ru/ | http://uslugi.mosreg.ru/;122 Горячая линия;;;
МФЦ;112735230062;Мои Документы;МФЦ;140105;Россия;Московская обл.;Раменский муниципальный округ;Раменское;Московская область, Раменское, улица Кирова, 15А;;122 3, далее 52232;;пн-сб 08:00–20:00;55,576222;38,20661;6081;1968;4,7;67894367781;МФЦ Московской области;Парковка для людей с инвалидностью | Кнопка вызова персонала | Доступность помещения на инвалидной коляске(доступно) | Посещение с животными(запрещено с животными) | Туалет для людей с инвалидностью | Лифт | Предварительная запись | Доступность входа на инвалидной коляске(доступно);;https://ok.ru/group/57862441926697;;;;;https://t.me/s/maymfcramenskoe;;;https://yandex.ru/maps/org/moi_dokumenty/112735230062;;122 3, далее 52232;;;
МФЦ;73901380252;МФЦ Мои документы;МФЦ;142500;Россия;Московская обл.;Павлово-Посадский городской округ;Павловский Посад;Московская область, Павловский Посад, улица Ленина, 5;;122;http://www.mfcpavpos.ru/;пн-сб 08:00–20:00;55,780369;38,653692;1909;611;4,8;67894367781;МФЦ Московской области;Парковка для людей с инвалидностью | Кнопка вызова персонала | Доступность помещения на инвалидной коляске(доступно) | Туалет для людей с инвалидностью | Wi-Fi | Доступность входа на инвалидной коляске(доступно);https://vk.ru/club119060130;https://ok.ru/group/58921432514603;;;;;https://t.me/mfc_pavpos;;;https://yandex.ru/maps/org/mfts_moi_dokumenty/73901380252;http://www.mfcpavpos.ru/ | https://uslugi.mosreg.ru/;122;;;
МФЦ;1276266011;Центр госуслуг Мои Документы;МФЦ;107241;Россия;г. Москва;;Москва;Москва, Щёлковское шоссе, 27А, этаж 2;;+7 (495) 777-77-77;https://md.mos.ru/;ежедневно, 08:00–20:00;55,810187;37,779103;5120;1804;4,9;38037830672;МФЦ Мои документы города Москвы;Доступность входа на инвалидной коляске(доступно);https://vk.ru/mydocs_mos;https://ok.ru/mydocs.mos;;;;;;;;https://yandex.ru/maps/org/tsentr_gosuslug_moi_dokumenty/1276266011;https://md.mos.ru/;+7 (495) 777-77-77;;;
МФЦ;1398875683;Центр госуслуг Мои Документы;МФЦ;107370;Россия;г. Москва;;Москва;Москва, Открытое шоссе, 8, этаж 2;;+7 (495) 777-77-77;https://md.mos.ru/;ежедневно, 08:00–20:00;55,811602;37,733494;5372;1871;4,7;38037830672;МФЦ Мои документы города Москвы;;https://vk.ru/mydocs_mos;https://ok.ru/mydocs.mos;;;https://youtube.com/@MFCmsk1;;https://t.me/mdmos;;;https://yandex.ru/maps/org/tsentr_gosuslug_moi_dokumenty/1398875683;https://md.mos.ru/;+7 (495) 777-77-77;;;
